id,title,main_picture_medium,main_picture_large,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres_0_id,genres_0_name,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,genres_4_id,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,genres_7_id,genres_7_name,num_episodes,start_season_year,start_season_season,broadcast_day_of_the_week,broadcast_start_time,source,average_episode_duration,rating,studios_0_id,studios_0_name,studios_1_id,studios_1_name,studios_2_id,studios_2_name,genres_8_id,genres_8_name,genres_9_id,genres_9_name,genres_10_id,genres_10_name,studios_3_id,studios_3_name,studios_4_id,studios_4_name,studios_5_id,studios_5_name
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,https://cdn.myanimelist.net/images/anime/9/73595.jpg,https://cdn.myanimelist.net/images/anime/9/73595l.jpg,2015-04-03,2015-06-26,"The Tsunashi couple is as lively and offbeat as ever. Hardcore otaku shut-in Hajime and workaholic office lady Kaoru still get themselves into hilarious situations thanks to both their own eccentric natures and the bizarre group of friends surrounding them.

After learning about Kaoru's pregnancy, Hajime works harder than ever to become a good husband and a worthy father. Meanwhile, Kaoru reflects on their relationship and remembers all of the trials and tribulations that brought them closer. The two of them continue to put their best foot forward in their lives and their marriage—all for the sake of long-lasting, selfless love.

[Written by MAL Rewrite]
",7.32,2540.0,1171,196268,118915,white,tv,finished_airing,50.0,Adult Cast,4.0,Comedy,69.0,Otaku Culture,22.0,Romance,,,,,,,,,13,2015.0,spring,friday,01:00,4_koma_manga,210,pg_13,541,Seven,,,,,,,,,,,,,,,,
34019,Tsugumomo,https://cdn.myanimelist.net/images/anime/13/84461.jpg,https://cdn.myanimelist.net/images/anime/13/84461l.jpg,2017-04-02,2017-06-18,"In Japanese folklore, a ""tsukumogami"" is an object that has gained a soul, becoming alive and self-aware. There are two types of tsukumogami: the mature ""tsugumomo,"" who have developed through long years of harmony with their owners, and the aberrant ""amasogi,"" premature spirits that are only born to grant the destructive wishes of certain people.

Kazuya Kagami has never gone without his mother's obi after her death. Be it at home or school, he keeps it safe with him at all times. One day, he nearly loses his life when a wig amasogi attacks him. When all seems to be over, his treasured obi defends him, transforming into a beautiful girl. She introduces herself as Kiriha, a tsugumomo owned by Kazuya's mother. 

With Kiriha's arrival, Kazuya enters a reality he has never seen before, a world with gods and tsukumogami.

[Written by MAL Rewrite]",7.04,3943.0,1173,195835,79148,white,tv,finished_airing,1.0,Action,4.0,Comedy,9.0,Ecchi,35.0,Harem,6.0,Mythology,23.0,School,37.0,Supernatural,,,12,2017.0,spring,sunday,23:30,manga,1440,r+,1379,Zero-G,,,,,,,,,,,,,,,,
40729,Nomad: Megalo Box 2,https://cdn.myanimelist.net/images/anime/1190/113352.jpg,https://cdn.myanimelist.net/images/anime/1190/113352l.jpg,2021-04-04,2021-06-27,"Megalo Box is an advanced form of boxing where competitors wear metal frames called Gear. When the first ever Megalonia tournament took place, ""Gearless"" Joe became its champion and known to all as a legendary fighter. However, soon after, he lost an exhibition match against the second champion and vanished from the public eye.

Seven years later, Joe now goes by ""Nomad"" and keeps a low profile, occasionally fighting in a few underground matches to get by. He is haunted by hallucinations and relies on a set of painkillers to numb his mind.

During a match, Joe wins against an opponent, Chief, who purposefully loses for some extra cash from gamblers. Subsequently, Joe discovers that Chief is from a community of immigrants called the Casa. Chief is gradually trying to make enough money to purchase the land where they live illegally. At first, Joe hesitates to get involved, but eventually decides to lend the Casa a helping hand.

[Written by MAL Rewrite]",8.19,367.0,1174,195694,79766,white,tv,finished_airing,50.0,Adult Cast,54.0,Combat Sports,24.0,Sci-Fi,30.0,Sports,,,,,,,,,13,2021.0,spring,sunday,23:00,original,1447,r,73,TMS Entertainment,,,,,,,,,,,,,,,,
40483,Murenase! Seton Gakuen,https://cdn.myanimelist.net/images/anime/1558/104666.jpg,https://cdn.myanimelist.net/images/anime/1558/104666l.jpg,2020-01-07,2020-03-24,"Seton Academy is a place attended by a plethora of interesting and diverse animal species. Jin Mazama is one of the few humans there, who also happens to vehemently hate animals from the bottom of his heart! One day, he stumbles upon the rowdy and assertive girl Ranka Ookami, a small ""lone wolf"" without a pack, who has not a single friend.

The desperate Ranka tries to invite Jin into joining her pack; Jin, who hates animals, naturally refuses. Amid this situation, Jin meets Hitomi Hino, a fellow human, and promptly becomes infatuated with her. After getting to know each other, the two decide to create a cooking club, and after a few bad-blooded misunderstandings, Ranka soon joins the club as well.

Thus begins the howl-some and howl-arious story of two normal humans; an adorable wolf; a cheerful koala; a sluggish, blonde sloth; and a feline with cattitude in their newfound club—in a story that teaches that friendship can be forged by creatures of different kinds.

[Written by MAL Rewrite]",6.94,4395.0,1176,195366,98800,gray,tv,finished_airing,51.0,Anthropomorphic,4.0,Comedy,9.0,Ecchi,23.0,School,,,,,,,,,12,2020.0,winter,tuesday,00:30,web_manga,1419,pg_13,418,Studio Gokumi,,,,,,,,,,,,,,,,
874,Digimon Tamers,https://cdn.myanimelist.net/images/anime/7/73696.jpg,https://cdn.myanimelist.net/images/anime/7/73696l.jpg,2001-04-01,2002-03-31,"Digimon Tamers takes place in a world where the popular Digimon franchise is all the rage, consisting of a cartoon, video games, and the trading card game. Takato Matsuda is a huge Digimon fan that's particularly obsessed with the card game, and constantly daydreams about the universe therein. One day, he finds a mysterious blue card, which he slides through a scanner toy to use in the popular battle game. His toy suddenly glows and transforms into a Digivice, and Takato's fan-made design, Guilmon, materialises in front of him. Thrilled by the prospect of having a real-life Digimon, Takato embraces his new partner, and his adventures as a Digimon Tamer begin.

Takato quickly discovers that being a Digimon Tamer is not all fun and games—in reality, it's much more dangerous than the card games he's accustomed to. Wild Digimon have begun to appear all across Japan, causing rampages that result in chaos and mayhem. Armed with his Digivice, which can scan trading cards to strengthen Guilmon, Takato and his new partner set out to combat the rogue Digimon. They are tasked with protecting the world from Digimon attacks, whilst a mysterious organization determined to eliminate all Digimon and their Tamers lurks in the shadows... ",7.64,1328.0,1177,195323,121965,white,tv,finished_airing,2.0,Adventure,4.0,Comedy,10.0,Fantasy,62.0,Isekai,,,,,,,,,51,2001.0,spring,sunday,09:00,original,1500,pg,18,Toei Animation,,,,,,,,,,,,,,,,
39030,Hataage! Kemono Michi,https://cdn.myanimelist.net/images/anime/1736/103512.jpg,https://cdn.myanimelist.net/images/anime/1736/103512l.jpg,2019-10-02,2019-12-18,"Professional wrestler Genzou Shibata sports the body of a mountain, but beneath his hulking appearance is a man with an extreme affection for animals. Facing off his opponents in the ring as the legendary ""Animal Mask,"" Genzou wins the hearts of crowds everywhere with his iconic tiger persona.

During the bout for the title of World Champion against his greatest rival, the Macadamian Ogre, Genzou is suddenly summoned to a fantasy world by a princess. With her kingdom being threatened by a monster infestation, she pleads the wrestler for assistance—to which he answers by knocking her out with a German suplex! Escaping the castle and finding himself stranded in a mysterious land, Genzou decides to begin his career as a beast hunter to capture and befriend creatures far and wide. Joined by the wolf-girl Shigure, the dragon-girl Hanako, and the vampire Carmilla Vanstein, the professional wrestler pursues all kinds of dangerous requests for the sake of fulfilling his dream as a pet shop owner.

[Written by MAL Rewrite]",6.61,6002.0,1178,195208,94575,white,tv,finished_airing,4.0,Comedy,10.0,Fantasy,62.0,Isekai,27.0,Shounen,,,,,,,,,12,2019.0,fall,wednesday,22:00,manga,1430,pg_13,1974,ENGI,,,,,,,,,,,,,,,,
49438,Isekai Yakkyoku,https://cdn.myanimelist.net/images/anime/1120/124644.jpg,https://cdn.myanimelist.net/images/anime/1120/124644l.jpg,2022-07-10,2022-09-25,"World-class medical researcher Kanji Yakutani lost his little sister to a tumor years ago due to ineffective treatment. To honor her legacy, he has dedicated his research to developing new medications for such conditions. But as fate would have it, he overworks himself and passes away at the age of 31, only to be given a second chance at life in another world.

When he wakes up, Kanji finds himself in the body of a 10-year-old boy named Falma de Médicis, the son of an esteemed family of medical practitioners in the Sain Fleuve Empire. Bearing the mark of a deity's divine blessing, Falma is capable of performing a unique divine art, allowing him to create and reduce any substance with the knowledge of its chemical properties.

After reading through some pharmacology books, Falma realizes that this world is operating on similar medical practices as in ancient times. He also learns that medicine is an exclusive privilege to the nobility, depriving commoners of proper medical care. Using the knowledge from his past life and the divine abilities granted to him, Falma resolves to make medicine available to those who need it—irrespective of class.

[Written by MAL Rewrite]
",7.3,2619.0,1180,194855,97817,white,tv,finished_airing,10.0,Fantasy,62.0,Isekai,67.0,Medical,72.0,Reincarnation,,,,,,,,,12,2022.0,summer,sunday,21:30,light_novel,1419,pg_13,51,Diomedéa,,,,,,,,,,,,,,,,
37403,Ahiru no Sora,https://cdn.myanimelist.net/images/anime/1975/108030.jpg,https://cdn.myanimelist.net/images/anime/1975/108030l.jpg,2019-10-02,2020-09-30,"Lacking what is considered the most important asset in basketball, Sora Kurumatani has struggled with his short height since the inception of his love for the game. Despite missing this beneficial aspect, Sora's unwavering drive never allowed his small stature to dictate his ability to play, believing strongly in trying his hardest and persistently practicing to prove his capability.

In hopes of satisfying his mother's wishes, Sora enters Kuzuryuu High School to become a member of the basketball club and compete wholeheartedly in tournaments. However, Sora is disappointed to find out that the boy's basketball team is nothing but a retreat for punks who have no interest in the sport. Sora also comes to learn that brothers Chiaki and Momoharu Hanazono—whom he becomes acquainted with—have also lost their once spirited motivation to play. 

Determined to revive the basketball team, Sora challenges the boys to a match against him, where his quick feet and swift movements overwhelm the group. Gradually affected by Sora's impressive skills, sheer effort, and tireless devotion to basketball, the boys unexpectedly find their burnt-out passion for the game rekindling once again.

[Written by MAL Rewrite]",7.27,2769.0,1182,194834,85133,white,tv,finished_airing,23.0,School,27.0,Shounen,30.0,Sports,77.0,Team Sports,,,,,,,,,50,2019.0,fall,wednesday,17:55,manga,1460,pg_13,51,Diomedéa,,,,,,,,,,,,,,,,
31629,Granblue Fantasy The Animation,https://cdn.myanimelist.net/images/anime/2/81630.jpg,https://cdn.myanimelist.net/images/anime/2/81630l.jpg,2017-04-02,2017-06-25,"This is a world of the skies, where many islands drift in the sky. A boy named Gran and a talking winged lizard named Vyrn lived in Zinkenstill, an island which yields mysteries. One day, they come across a girl named Lyria. Lyria had escaped from the Erste Empire, a military government that is trying to rule over this world using powerful military prowess. In order to escape from the Empire, Gran and Lyria head out into the vast skies, holding the letter Gran's father left behind—which said, ""I will be waiting at Estalucia, Island of Stars.""

(Source: Aniplex of America)",6.63,5921.0,1184,194552,72781,white,tv,finished_airing,2.0,Adventure,10.0,Fantasy,,,,,,,,,,,,,13,2017.0,spring,sunday,00:00,game,1420,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
53446,Tondemo Skill de Isekai Hourou Meshi,https://cdn.myanimelist.net/images/anime/1661/131889.jpg,https://cdn.myanimelist.net/images/anime/1661/131889l.jpg,2023-01-11,2023-03-29,"Salaryman Tsuyoshi Mukouda is accidentally summoned as a hero to the Kingdom of Reijseger in another world to help defend against their enemies. Wary of the royal family's true intentions, Mukouda is able to talk his way out of the situation due to his non-combat skill, ""Online Supermarket,"" which is deemed useless.

However, this power proves to be anything but useless. With this ability, Mukouda is able to cheaply purchase food products and utensils from Japan—most of which are considered luxuries in this world. As Mukouda cooks up a storm using his ability, he catches the eye of the fearsome mythical wolf Fel. The legendary beast swiftly negotiates a contract to become Mukouda's familiar, unable to resist the delicious dishes. With Fel by his side, Mukouda travels the world, earning his keep as an adventurer and merchant all the while enjoying delectable meals.

[Written by MAL Rewrite]",7.67,1238.0,1185,194415,102352,white,tv,finished_airing,2.0,Adventure,4.0,Comedy,10.0,Fantasy,47.0,Gourmet,62.0,Isekai,,,,,,,12,2023.0,winter,wednesday,00:00,light_novel,1434,pg_13,569,MAPPA,,,,,,,,,,,,,,,,
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,https://cdn.myanimelist.net/images/anime/1537/117590.jpg,https://cdn.myanimelist.net/images/anime/1537/117590l.jpg,2021-10-05,2021-12-21,"One day, a man claiming to be a god suddenly hacks a certain school's intercoms, ordering all of its students to team up and prepare to be transported to another world. There, they will be given special skills in the hopes that they become that world's heroes and defeat the Demon King that ravages the land.

The initial transfer is a success. However, Seiichi Hiiragi, who suffers from his classmates' constant bullying due to his somewhat undesirable appearance, is left behind as no one is willing to be his teammate. Nevertheless, the self-proclaimed god decides to send Seiichi to the parallel world and lets him join his peers. Unfortunately, this fateful ordeal causes Seiichi to arrive at a location deep in the forest, far not only from his schoolmates but from human civilization as well.

Desperately searching for a way to change his predicament, Seiichi's miserable days only seem to continue to worsen. Yet when all hope seems lost, Seiichi discovers a strange fruit known as the ""Fruit of Evolution""—which may be his first step toward a significantly better future.

[Written by MAL Rewrite]",6.21,8204.0,1186,194039,95981,white,tv,finished_airing,2.0,Adventure,10.0,Fantasy,35.0,Harem,62.0,Isekai,22.0,Romance,,,,,,,12,2021.0,fall,tuesday,02:00,light_novel,1429,pg_13,723,Hotline,,,,,,,,,,,,,,,,
53613,Dead Mount Death Play,https://cdn.myanimelist.net/images/anime/1930/133758.jpg,https://cdn.myanimelist.net/images/anime/1930/133758l.jpg,2023-04-11,2023-06-27,"A powerful necromancer known as the Corpse God dies during a legendary battle, only to be reborn as Polka Shinoyama, a young boy in modern-day Tokyo. In the process of trying to adapt to his new physical body, he gets targeted by various groups that deal with the supernatural. Among them is Misaki Sakimiya, a high school girl who can see spirits and is out for his blood from the very moment they meet.

Attempting to make sense of this situation where unknown parties want him dead, Polka eventually meets Takumi Kuruya, a contractor skilled in surveillance and hacking, and Lisa Kuraki, a crime boss operating out of Shinjuku. Alongside these—and other unexpected—allies, Polka braves danger to reveal the truth of his reincarnation and the fate awaiting the world he now lives in.

[Written by MAL Rewrite]",7.3,2609.0,1188,193382,79626,white,tv,finished_airing,1.0,Action,10.0,Fantasy,72.0,Reincarnation,42.0,Seinen,37.0,Supernatural,,,,,,,12,2023.0,spring,tuesday,00:00,manga,1420,r,1857,Geek Toys,,,,,,,,,,,,,,,,
19685,Kanojo ga Flag wo Oraretara,https://cdn.myanimelist.net/images/anime/11/63363.jpg,https://cdn.myanimelist.net/images/anime/11/63363l.jpg,2014-04-07,2014-06-30,"In visual novels, an imaginary flag is defined as an event that serves as a turning point for the whole story. A player triggering the romance flag for a heroine will proceed to her route, or a death flag will signify that a certain character will die afterwards.

High school student Souta Hatate can see these flags above a person's head, and has the ability to bring them down to stop certain events from happening. Using this power, he has prevented other people's deaths. But, after a past accident with him as a sole survivor, he ended up believing that only misfortune will befall those who are near him, and has refrained from making friends or having relationships ever since.

However, everything starts to change after transferring to a new school. After toppling another death flag, his classmate Nanami Knight Bladefield notices his powers and tries to learn more about him, promising that she will remain at his side no matter what may happen. Thus begins Souta's journey as he meets new friends and acquaintances while uncovering the mysteries of his ability—which might run deeper than what anyone expects.

[Written by MAL Rewrite]",6.36,7378.0,1189,193193,89830,white,tv,finished_airing,4.0,Comedy,35.0,Harem,22.0,Romance,23.0,School,,,,,,,,,13,2014.0,spring,monday,00:30,light_novel,1440,pg_13,346,Hoods Entertainment,,,,,,,,,,,,,,,,
32962,Occultic;Nine,https://cdn.myanimelist.net/images/anime/8/81186.jpg,https://cdn.myanimelist.net/images/anime/8/81186l.jpg,2016-10-09,2016-12-25,"A blog disproving the supernatural, co-run by NEET teenager Yuuta Gamon and his enthusiastic best friend Ryouka Narusawa, becomes the catalyst that would bring together a group of people who supposedly have nothing to do with each other.

These individuals include high school fortune teller Miyuu Aikawa, who joins Yuuta to work on the blog; realist Sarai Hashigami, who is stunned when tragedy strikes his family; doujin artist Ririka Nishizono, who has an uncanny ability to predict the future with her art; black magic practitioner and local curse expert Aria Kurenaino and her ghostly friend; Shun Moritsuka, a seemingly childish otaku detective; and reporter Touko Sumikaze.

As this unlikely group, bound only by the strings of fate, find their way to each other, they are confronted with murder and other events that are shrouded by the presence of the supernatural. They must band together to solve the mysteries interlacing the city and their lives.

[Written by MAL Rewrite]",6.89,4603.0,1190,192990,69639,white,tv,finished_airing,7.0,Mystery,24.0,Sci-Fi,,,,,,,,,,,,,12,2016.0,fall,sunday,00:00,light_novel,1440,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
5909,Seitokai no Ichizon,https://cdn.myanimelist.net/images/anime/7/19646.jpg,https://cdn.myanimelist.net/images/anime/7/19646l.jpg,2009-10-03,2009-12-19,"Imagine living life as the vice president of the student council, passing the days eating snacks, playing games, and bonding with a harem of beautiful girls. This is exactly the kind of life that high school student Ken Sugisaki leads, or so he thinks!

Usually, the officers of Hekiyou Academy's student council are elected by popular vote, but an additional position is granted to the student who scores the highest on the exams. Ken, who historically has had below average grades, worked hard to improve them to be accepted into the student council, with the ultimate goal of surrounding himself with girls who fawn over him.

Unfortunately for the vice president, things do not go quite as planned. Not only do the ladies of the council continually rebuff his advances, they also prefer to focus on more important and ""boring"" activities, such as organizing school events and managing the other clubs. But a few minor hurdles like these won't stop Ken from chasing after his dreams, even if they seem a bit ridiculous.  

[Written by MAL Rewrite]",7.31,2585.0,1191,192685,82573,white,tv,finished_airing,4.0,Comedy,35.0,Harem,20.0,Parody,23.0,School,,,,,,,,,12,2009.0,fall,,,light_novel,1465,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
11179,Papa no Iukoto wo Kikinasai!,https://cdn.myanimelist.net/images/anime/2/35039.jpg,https://cdn.myanimelist.net/images/anime/2/35039l.jpg,2012-01-11,2012-03-28,"Yuuta Segawa has just started his freshman year of university. One day, his sister Yuri, who raised him after their parents died, asks him to take care of her daughters Hina, Sora and Miu while she and her husband go overseas on a business trip. Yuuta grudgingly accepts, but tragedy strikes when their plane goes missing and all passengers are presumed dead. In an effort to prevent the three girls from being split up, Yuuta goes against their family and takes them in, just as his sister took him in when he had no one else.

Now the four find themselves in a new and peculiar situation: Yuuta must learn how to balance his new responsibilities—as the newest member of the Street Observation Research Society, a club for people watching, and also as a father figure—while Sora, Miu, and Hina come to terms with the loss of their parents.

[Written by MAL Rewrite]",7.26,2834.0,1192,192462,100463,white,tv,finished_airing,53.0,Childcare,4.0,Comedy,22.0,Romance,,,,,,,,,,,12,2012.0,winter,wednesday,01:30,light_novel,1420,pg_13,91,feel.,,,,,,,,,,,,,,,,
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,https://cdn.myanimelist.net/images/anime/1776/96566.jpg,https://cdn.myanimelist.net/images/anime/1776/96566l.jpg,2018-07-09,2018-10-08,"Following the temporary retreat of the Altana Liberation Army from the Kabuki District, the state of the war has seemingly improved. However, as the Oniwaban, Shinsengumi, and residents of the district combat the army's remnants, Edo's greatest inventor Gengai Hiraga is abducted. Responsible for causing the enemy's withdrawal by rendering their weapons useless, Gengai's nanomachine virus is now at risk of being shut down.

Meanwhile, a laser capable of obliterating a planet is activated in Earth's orbit on the Liberation Army's mother ship. Another battle ensues when Shinsuke Takasugi and the rest of the Kiheitai arrive on the vessel to stop the weapon from firing. Forced to fight a war on two fronts, the Yorozuya and their allies must prevail on both sides to save Edo and the rest of the world.

[Written by MAL Rewrite]
",8.88,22.0,1193,192270,92662,white,tv,finished_airing,1.0,Action,4.0,Comedy,57.0,Gag Humor,13.0,Historical,20.0,Parody,21.0,Samurai,24.0,Sci-Fi,27.0,Shounen,14,2018.0,summer,monday,01:35,manga,1440,pg_13,1258,Bandai Namco Pictures,,,,,,,,,,,,,,,,
43814,Deatte 5-byou de Battle,https://cdn.myanimelist.net/images/anime/1145/115565.jpg,https://cdn.myanimelist.net/images/anime/1145/115565l.jpg,2021-07-13,2021-09-28,"It was just a usual morning.

Akira Shiroyanagi, a high schooler who loves games and Konpeito (Japanese sweets), has suddenly been dragged into a battlefield by a mysterious girl who calls herself Mion. The participants are told that they are ""erased from the family register, involved in an experiment, and gained certain powers.""

Akira is determined to win the game with his newfound powers and destroy the organization. Armed with a power no one expects and his ""brain"" skills, the new period of intelligence battle begins! 

(Source: MU, edited)",6.76,5200.0,1195,191731,92163,white,tv,finished_airing,59.0,High Stakes Game,11.0,Strategy Game,31.0,Super Power,37.0,Supernatural,76.0,Survival,41.0,Suspense,,,,,12,2021.0,summer,tuesday,00:00,web_manga,1420,r,118,SynergySP,136.0,Vega Entertainment,,,,,,,,,,,,,,
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",https://cdn.myanimelist.net/images/anime/1436/124788.jpg,https://cdn.myanimelist.net/images/anime/1436/124788l.jpg,2022-07-04,2022-09-12,"After working himself to death in a hostile corporate environment, Yuuji Sano gets a second chance when he transmigrates to a game-like fantasy world. Although he wishes to lead an unassuming life, Yuuji learns that he has the title of a Monster Tamer, the weakest rank of adventurer. With his newfound skills, he tames a number of slimes around him and, with their help, acquires magical powers to become a Sage—a second profession that capitalizes on such potential.

Even after gaining overwhelming strength, the scars from the life Yuuji left behind keep him from going all out. However, he might not be able to hide his abilities for much longer, as unforeseen dangers threaten to destroy the world that is now his only home.

[Written by MAL Rewrite]
",6.31,7662.0,1198,191402,77054,white,tv,finished_airing,1.0,Action,2.0,Adventure,10.0,Fantasy,62.0,Isekai,,,,,,,,,12,2022.0,summer,monday,20:00,light_novel,1466,pg_13,1692,Revoroot,,,,,,,,,,,,,,,,
39539,No Guns Life,https://cdn.myanimelist.net/images/anime/1531/102113.jpg,https://cdn.myanimelist.net/images/anime/1531/102113l.jpg,2019-10-11,2019-12-27,"The technology to create powerful cyborg soldiers has been released for public use by the Berühren Corporation. Those outfitted with robotic parts are known as the Extended. Juuzou Inui, one such Extended, was created as a soldier and has no memories of his former life. But now, after the war, he runs a business that takes care of Extended-related incidents around the city. 

Rumors of a renegade Extended that kidnapped a child reach his ears; lo and behold, as Juuzo returns to his office,  a giant robotic man with a boy on his back crashes in, asking for help. While Juuzou could just turn the guy in and be done with it, something about this situation is too fishy to ignore. It seems that everyone wants hold of this kid and, whether he likes it or not, Juuzou must find out why this Extended is on the run, how it connects to the Berühren Corporation, and just how far the treachery runs in this city.

[Written by MAL Rewrite]",6.86,4750.0,1199,191356,73725,white,tv,finished_airing,1.0,Action,8.0,Drama,24.0,Sci-Fi,42.0,Seinen,,,,,,,,,12,2019.0,fall,friday,01:28,manga,1450,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
35905,Ryuuou no Oshigoto!,https://cdn.myanimelist.net/images/anime/12/89979.jpg,https://cdn.myanimelist.net/images/anime/12/89979l.jpg,2018-01-08,2018-03-26,"Shogi, a Japanese game similar to chess, is one of the most popular board games in the country, played by everyone from children to the elderly. Some players are talented enough to take the game to a professional level. The title of Ryuuou, meaning ""the dragon king,"" is only awarded to the person who reaches the pinnacle of competitive shogi.

Yaichi Kuzuryuu has just become the youngest Ryuuou after winning the grand championship. However, the shogi community is unwelcoming to his victory, some even calling him the worst Ryuuou in history. Moreover, he forgets about the agreement he made with Ai Hinatsuru, a little girl he promised to coach if he won. After she shows up at his doorstep, he reluctantly agrees to uphold his promise and makes Ai his disciple.

Together, they aim to improve and exceed the limits of their shogi prowess: Ai, to unlock her hidden talents; Yaichi, to prove to the world that he deserves his accomplishments.

[Written by MAL Rewrite]",6.84,4832.0,1200,191139,82586,white,tv,finished_airing,4.0,Comedy,11.0,Strategy Game,,,,,,,,,,,,,12,2018.0,winter,monday,22:00,light_novel,1420,pg_13,439,Project No.9,,,,,,,,,,,,,,,,
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",https://cdn.myanimelist.net/images/anime/1251/99191.jpg,https://cdn.myanimelist.net/images/anime/1251/99191l.jpg,2019-01-09,2019-03-27,"Subaru Mikazuki is a 23-year-old mystery novel author, major introvert, and an awkwardly shy person. He would much rather stay home to read a book than go outside and interact with others. Further exacerbating this life of solitude, his parents tragically died in an accident many years ago, leaving him alone in the world. 

One day, while giving offerings at his parents' grave, Subaru runs into a small grey and white cat named Haru, which he ends up taking home with him. Subaru, however, has never taken care of anyone else in his life—can he even take care of a cat? Haru is grateful toward Subaru, as he gives her all the food she wants—a luxury for a cat who is used to a rough life on the streets. But she notices that Subaru can't even seem to take care of himself! Will she be okay with this dunce? 

Doukyonin wa Hiza, Tokidoki, Atama no Ue. tells the story of an unlikely friendship between a human and a cat who try to foster an understanding with each other.

[Written by MAL Rewrite]",7.73,1116.0,1201,190979,88920,white,tv,finished_airing,50.0,Adult Cast,71.0,Pets,36.0,Slice of Life,,,,,,,,,,,12,2019.0,winter,wednesday,23:30,web_manga,1415,pg_13,1379,Zero-G,,,,,,,,,,,,,,,,
12431,Uchuu Kyoudai,https://cdn.myanimelist.net/images/anime/1290/135694.jpg,https://cdn.myanimelist.net/images/anime/1290/135694l.jpg,2012-04-01,2014-03-22,"On a fateful summer night in 2006, Mutta Nanba and his younger brother Hibito witness what they believe to be a UFO flying toward the Moon. This impressing and unusual phenomenon leads both siblings vowing to become astronauts, with Hibito aiming for the Moon and Mutta, convinced that the eldest brother has to be one step ahead, for Mars.

Now an adult, life hasn't turned out how Mutta had pictured it: he is diligently working in an automotive company, whereas Hibito is on his way to be the very first Japanese man to step on the Moon. However, after losing his job, Mutta is presented with an unexpected opportunity to catch up to his younger brother when the Japanese Aerospace Exploration Agency, commonly known as JAXA, accepts his application to participate in the next astronaut selection. Despite self-doubts about his prospects, Mutta is unwilling to waste this chance of a lifetime, and thus embarks on an ambitious journey to fulfill the promise made 19 years ago.

[Written by MAL Rewrite]",8.49,137.0,1202,190679,51908,white,tv,finished_airing,50.0,Adult Cast,4.0,Comedy,24.0,Sci-Fi,42.0,Seinen,29.0,Space,48.0,Workplace,,,,,99,2012.0,spring,sunday,07:00,manga,1450,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
32360,Qualidea Code,https://cdn.myanimelist.net/images/anime/6/80823.jpg,https://cdn.myanimelist.net/images/anime/6/80823l.jpg,2016-07-10,2016-09-25,"On a quiet and peaceful day, the skies split open and extradimensional beings, designated as the Unknown, launch a swift and brutal attack against humanity. To protect the future of the country, all of Japan's children are cryogenically frozen until the end of the war to keep them out of harm's way.

Several years pass, and humanity has established a foothold in a corner of Japan, which now serves as the frontline of the war. No longer facing humanity's extinction, the children are awakened from their slumber. It is then discovered that, while in cryogenesis, the children had developed Worlds, supernatural powers unique to each person. The six most powerful children are given command of the reclaimed cities, using their powers to defend the strongholds against the continuing invasion. Childhood friends Ichiya Suzaku and Canaria Utara lead Tokyo, siblings Kasumi and Asuha Chigusa manage Chiba, and Maihime Tenkawa and Hotaru Rindou oversee Kanagawa.

Over time, the almost routine attacks from the Unknown and the clashing personalities of the city heads and subheads cultivate petty rivalries, leading to constant arguments between the three cities. With the Unknown suddenly increasing the pressure of their attacks, the three cities' leaders must learn how to work together or risk losing the last line of defense against humanity's extinction.

[Written by MAL Rewrite]",6.47,6795.0,1203,190592,73931,white,tv,finished_airing,1.0,Action,10.0,Fantasy,24.0,Sci-Fi,31.0,Super Power,,,,,,,,,12,2016.0,summer,sunday,00:00,original,1420,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
